"","PUID","normalized_score_sponges","normalized_score_rockfish","normalized_score_corals","rank_sponges","rank_rockfish","rank_corals","group_score","normalized_score_sponges.1","normalized_score_rockfish.1","normalized_score_corals.1","even_score","PUID_4km","UpperOceanSR","max_depth","rf_hotspot","cor_hotspot","sponge_hotspot","rf_cor","rf_sp","cor_sp","rf_cor_sp","puid_rank","all_hotspots"
"569",40619,NA,0.112659388637285,NA,NA,5,NA,NA,NA,NA,NA,NA,9732,"(13) Eastern Queen Charlotte Sound",55,0,NA,NA,0,0,NA,0,NA,NA
"570",40621,NA,0.0486567676020429,NA,NA,3,NA,NA,NA,NA,NA,NA,9733,"(13) Eastern Queen Charlotte Sound",63.5,0,NA,NA,0,0,NA,0,NA,NA
"571",40885,NA,0.130278592051525,NA,NA,5,NA,NA,NA,NA,NA,NA,9889,"(13) Eastern Queen Charlotte Sound",34.1376,0,NA,NA,0,0,NA,0,NA,NA
"572",40890,NA,0.16589183514381,NA,NA,7,NA,NA,NA,NA,NA,NA,9890,"(13) Eastern Queen Charlotte Sound",25,0,NA,NA,0,0,NA,0,NA,NA
"573",40895,NA,0.165561724412243,NA,NA,6,NA,NA,NA,NA,NA,NA,9891,"(13) Eastern Queen Charlotte Sound",25,0,NA,NA,0,0,NA,0,NA,NA
"574",41440,NA,0.0307051944028043,NA,NA,2,NA,NA,NA,NA,NA,NA,9887,"(13) Eastern Queen Charlotte Sound",63.7032,0,NA,NA,0,0,NA,0,NA,NA
"575",42254,NA,0.211876276553589,NA,NA,8,NA,NA,NA,NA,NA,NA,10045,"(13) Eastern Queen Charlotte Sound",72.8472,0,NA,NA,0,0,NA,0,NA,NA
"576",42791,NA,0.332285680405219,NA,NA,9,NA,NA,NA,NA,NA,NA,10045,"(13) Eastern Queen Charlotte Sound",64.6176,1,NA,NA,NA,NA,NA,NA,NA,NA
"577",42825,NA,7.78832093619253e-05,NA,NA,1,NA,NA,NA,NA,NA,NA,10062,"(11) Mainland Fjords",188.5,0,NA,NA,0,0,NA,0,NA,NA
"578",43377,NA,0.138127318497522,NA,NA,6,NA,NA,NA,NA,NA,NA,10222,"(11) Mainland Fjords",110,0,NA,NA,0,0,NA,0,NA,NA
"579",43378,NA,0.0536063312463307,NA,NA,3,NA,NA,NA,NA,NA,NA,10222,"(11) Mainland Fjords",51,0,NA,NA,0,0,NA,0,NA,NA
"580",44722,NA,0.161871340684172,NA,NA,6,NA,NA,NA,NA,NA,NA,10381,"(11) Mainland Fjords",74,0,NA,NA,0,0,NA,0,NA,NA
"581",44977,NA,0.0698993706645301,NA,NA,4,NA,NA,NA,NA,NA,NA,10368,"(11) Mainland Fjords",27,0,NA,NA,0,0,NA,0,NA,NA
"582",45532,NA,0.0562279646204894,NA,NA,3,NA,NA,NA,NA,NA,NA,10525,"(11) Mainland Fjords",45,0,NA,NA,0,0,NA,0,NA,NA
"583",46677,NA,0.0340215248209973,NA,NA,2,NA,NA,NA,NA,NA,NA,10683,"(11) Mainland Fjords",54.864,0,NA,NA,0,0,NA,0,NA,NA
"584",46929,NA,0.117686679878142,8.59132371982856e-09,NA,5,5,NA,NA,NA,NA,NA,10675,"(13) Eastern Queen Charlotte Sound",27,0,0,NA,0,0,0,0,NA,NA
"585",46993,NA,0.00117365348696896,NA,NA,1,NA,NA,NA,NA,NA,NA,10700,"(11) Mainland Fjords",138.5,0,NA,NA,0,0,NA,0,NA,NA
"586",47550,NA,0.0298222987522019,NA,NA,2,NA,NA,NA,NA,NA,NA,10859,"(11) Mainland Fjords",103,0,NA,NA,0,0,NA,0,NA,NA
"587",47552,NA,0,NA,NA,1,NA,NA,NA,NA,NA,NA,10859,"(11) Mainland Fjords",213.5,0,NA,NA,0,0,NA,0,NA,NA
"588",47815,NA,0.0382268663830434,NA,NA,2,NA,NA,NA,NA,NA,NA,10845,"(11) Mainland Fjords",41,0,NA,NA,0,0,NA,0,NA,NA
"589",48402,NA,0.0419400146095229,NA,NA,2,NA,NA,NA,NA,NA,NA,10859,"(11) Mainland Fjords",51,0,NA,NA,0,0,NA,0,NA,NA
"590",48409,NA,0.00117365348696896,NA,NA,1,NA,NA,NA,NA,NA,NA,10862,"(11) Mainland Fjords",138.5,0,NA,NA,0,0,NA,0,NA,NA
"591",48626,NA,0.0413299261214974,8.9402973406457e-09,NA,2,6,NA,NA,NA,NA,NA,10990,"(13) Eastern Queen Charlotte Sound",23,0,0,NA,0,0,0,0,NA,NA
"592",48885,NA,0.212698697546953,8.9402973406457e-09,NA,8,6,NA,NA,NA,NA,NA,10990,"(13) Eastern Queen Charlotte Sound",23,0,0,NA,0,0,0,0,NA,NA
"593",48930,NA,0.212121891055598,NA,NA,8,NA,NA,NA,NA,NA,NA,11016,"(11) Mainland Fjords",212,0,NA,NA,0,0,NA,0,NA,NA
"594",48937,NA,7.78832093619253e-05,NA,NA,1,NA,NA,NA,NA,NA,NA,11021,"(11) Mainland Fjords",188.5,0,NA,NA,0,0,NA,0,NA,NA
"595",49159,NA,0.0291897590322011,NA,NA,2,NA,NA,NA,NA,NA,NA,10994,"(11) Mainland Fjords",45,0,NA,NA,0,0,NA,0,NA,NA
"596",49196,NA,0.00891264256036877,NA,NA,1,NA,NA,NA,NA,NA,NA,11016,"(11) Mainland Fjords",113.5,0,NA,NA,0,0,NA,0,NA,NA
"597",49461,NA,0.0394473565897916,NA,NA,2,NA,NA,NA,NA,NA,NA,11012,"(11) Mainland Fjords",49,0,NA,NA,0,0,NA,0,NA,NA
"598",50535,NA,0.033053034364149,NA,NA,2,NA,NA,NA,NA,NA,NA,11171,"(11) Mainland Fjords",41,0,NA,NA,0,0,NA,0,NA,NA
"599",50798,NA,0.0134702793298732,NA,NA,1,NA,NA,NA,NA,NA,NA,11328,"(11) Mainland Fjords",88.5,0,NA,NA,0,0,NA,0,NA,NA
"600",51309,NA,0.027424680558878,NA,NA,1,NA,NA,NA,NA,NA,NA,11310,"(11) Mainland Fjords",63.5,0,NA,NA,0,0,NA,0,NA,NA
"601",51810,NA,0.137954977186173,9.49887868995239e-09,NA,6,6,NA,NA,NA,NA,NA,11460,"(13) Eastern Queen Charlotte Sound",22,0,0,NA,0,0,0,0,NA,NA
"602",52927,NA,0.0283492106624482,NA,NA,2,NA,NA,NA,NA,NA,NA,11630,"(11) Mainland Fjords",48,0,NA,NA,0,0,NA,0,NA,NA
"603",53134,NA,0.0407603908736548,NA,NA,2,NA,NA,NA,NA,NA,NA,11611,"(10 Aristazabal Banks Upwelling",41,0,NA,NA,0,0,NA,0,NA,NA
"604",53197,NA,0.0256022056694822,NA,NA,1,NA,NA,NA,NA,NA,NA,11630,"(11) Mainland Fjords",50,0,NA,NA,0,0,NA,0,NA,NA
"605",53408,NA,0.0834907423524525,NA,NA,4,NA,NA,NA,NA,NA,NA,11612,"(10 Aristazabal Banks Upwelling",20,0,NA,NA,0,0,NA,0,NA,NA
"606",53688,NA,0.199982892342962,NA,NA,7,NA,NA,NA,NA,NA,NA,11616,"(13) Eastern Queen Charlotte Sound",68,0,NA,NA,0,0,NA,0,NA,NA
"607",53690,NA,0.118691379893164,NA,NA,5,NA,NA,NA,NA,NA,NA,11617,"(13) Eastern Queen Charlotte Sound",63.5,0,NA,NA,0,0,NA,0,NA,NA
"608",54750,NA,0.0770936564718073,NA,NA,4,NA,NA,NA,NA,NA,NA,11780,"(13) Eastern Queen Charlotte Sound",8,0,NA,NA,0,0,NA,0,NA,NA
"609",55778,NA,0.395601024157731,NA,NA,9,NA,NA,NA,NA,NA,NA,11944,"(11) Mainland Fjords",84,1,NA,NA,NA,NA,NA,NA,NA,NA
"610",56503,NA,0.424828175672051,8.76281003615958e-09,NA,10,5,NA,NA,NA,NA,NA,12093,"(13) Eastern Queen Charlotte Sound",26,1,0,NA,0,NA,0,0,NA,NA
"611",56757,NA,0.357795849267388,8.71596934626612e-09,NA,9,5,NA,NA,NA,NA,NA,12093,"(13) Eastern Queen Charlotte Sound",27,1,0,NA,0,NA,0,0,NA,NA
"612",57023,NA,0.199520224380893,8.29843635062047e-09,NA,7,5,NA,NA,NA,NA,NA,12251,"(13) Eastern Queen Charlotte Sound",25,0,0,NA,0,0,0,0,NA,NA
"613",57031,NA,0.0256624859825607,NA,NA,1,NA,NA,NA,NA,NA,NA,12253,"(13) Eastern Queen Charlotte Sound",63.5,0,NA,NA,0,0,NA,0,NA,NA
"614",57539,NA,0.0598951471655507,NA,NA,3,NA,NA,NA,NA,NA,NA,12253,"(13) Eastern Queen Charlotte Sound",41,0,NA,NA,0,0,NA,0,NA,NA
"615",57540,NA,0.0835239721851576,NA,NA,4,NA,NA,NA,NA,NA,NA,12253,"(13) Eastern Queen Charlotte Sound",6,0,NA,NA,0,0,NA,0,NA,NA
"616",58031,NA,0.228513323308346,9.08352930515294e-09,NA,8,6,NA,NA,NA,NA,NA,12400,"(10 Aristazabal Banks Upwelling",24,0,0,NA,0,0,0,0,NA,NA
"617",58290,NA,0.0407603908736548,NA,NA,2,NA,NA,NA,NA,NA,NA,12400,"(10 Aristazabal Banks Upwelling",41,0,NA,NA,0,0,NA,0,NA,NA
"618",58317,NA,0.178881386172974,NA,NA,7,NA,NA,NA,NA,NA,NA,12410,"(13) Eastern Queen Charlotte Sound",38,0,NA,NA,0,0,NA,0,NA,NA
"619",58324,NA,0.209788476332087,NA,NA,7,NA,NA,NA,NA,NA,NA,12412,"(11) Mainland Fjords",13,0,NA,NA,0,0,NA,0,NA,NA
"620",58551,NA,0.044572712423626,NA,NA,2,NA,NA,NA,NA,NA,NA,12400,"(10 Aristazabal Banks Upwelling",41,0,NA,NA,0,0,NA,0,NA,NA
"621",58574,NA,0.184807605146886,8.9268961662447e-09,NA,7,6,NA,NA,NA,NA,NA,12409,"(11) Mainland Fjords",25,0,0,NA,0,0,0,0,NA,NA
"622",58813,NA,0.0882099128852264,NA,NA,4,NA,NA,NA,NA,NA,NA,12401,"(10 Aristazabal Banks Upwelling",20,0,NA,NA,0,0,NA,0,NA,NA
"623",59102,NA,0.245640920225127,8.3510199129053e-09,NA,8,5,NA,NA,NA,NA,NA,12566,"(11) Mainland Fjords",29,0,0,NA,0,0,0,0,NA,NA
"624",59104,NA,0.426587806465573,NA,NA,10,NA,NA,NA,NA,NA,NA,12566,"(11) Mainland Fjords",55,1,NA,NA,NA,NA,NA,NA,NA,NA
"625",59346,NA,0.277781063895478,NA,NA,8,NA,NA,NA,NA,NA,NA,12558,"(10 Aristazabal Banks Upwelling",37,0,NA,NA,0,0,NA,0,NA,NA
"626",59349,NA,0.0705525719582924,NA,NA,4,NA,NA,NA,NA,NA,NA,12559,"(10 Aristazabal Banks Upwelling",42,0,NA,NA,0,0,NA,0,NA,NA
"627",59854,NA,0.056213301003767,NA,NA,3,NA,NA,NA,NA,NA,NA,12559,"(10 Aristazabal Banks Upwelling",41,0,NA,NA,0,0,NA,0,NA,NA
"628",59855,NA,0.0627140534607466,NA,NA,3,NA,NA,NA,NA,NA,NA,12559,"(10 Aristazabal Banks Upwelling",12,0,NA,NA,0,0,NA,0,NA,NA
"629",60925,NA,0.104525971951199,NA,NA,5,NA,NA,NA,NA,NA,NA,12741,"(11) Mainland Fjords",40,0,NA,NA,0,0,NA,0,NA,NA
"630",61664,NA,0.0403792827349409,NA,NA,2,NA,NA,NA,NA,NA,NA,12895,"(11) Mainland Fjords",73,0,NA,NA,0,0,NA,0,NA,NA
"631",63399,NA,0.0989109885447317,NA,NA,5,NA,NA,NA,NA,NA,NA,13212,"(11) Mainland Fjords",59,0,NA,NA,0,0,NA,0,NA,NA
"632",63629,NA,0.270797316232416,8.3510199129053e-09,NA,8,5,NA,NA,NA,NA,NA,13194,"(11) Mainland Fjords",29,0,0,NA,0,0,0,0,NA,NA
